R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4
-34.56654378,131584.521,-154.5610948,130957.6892,85.4681143,131659.7408,-33.20863381,440.56266,-158.8468191,472.05758,87.467737,435.98491,-34.54935505,131409.0081,0.0,0.0,0.0,0.0,-34.96761424,448.98572,23.93817668,19.77588,155.4377202,19.22655,59.982,0.05,9.633071817,-0.046850911,0,-41.76289369,129277.7801,-161.7230673,129277.7801,78.2946827,129302.8534,139.2172851,446.42218,13.72806877,477.18466,-100.0785381,440.92888,-41.72851622,129302.8534,0.0,0.0,0.0,0.0,137.5270596,454.29591,-164.2039745,19.77588,-31.08868996,18.86033,59.979,0.05,9.304782525,3.104250435,0,-41.785812,129277.7801,-161.7631743,129202.5603,78.2431165,129327.9267,138.7589188,444.9573,13.40148283,476.45222,-100.2446958,440.37955,-41.76862327,129252.7069,0.0,0.0,0.0,0.0,137.2119328,453.38036,-165.5561549,19.40966,-30.31519694,19.59277,59.979,0.05,9.389016909,3.114060967,0,-34.6756,132013.0938,-154.613353,131858.2031,85.34454557,132087.1875,-33.41766357,440.3286133,-158.8540672,470.5924988,87.22870106,436.6607666,-34.6481324,131985.875,0.0,0.0,0.0,0.0,-35.1040646,448.6828003,23.72222883,18.81408691,154.585882,18.53942871,59.97999954,0.050000001,9.623794516,-0.04573102,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-34.75561985,130681.8832,-154.7272526,130631.7367,85.26184949,130732.0298,-40.03256115,520.94795,-159.7635516,520.0324,79.90469411,519.84929,-34.73843112,130681.8832,0.0,0.0,0.0,0.0,-39.95807663,520.21551,0.0,0.0,0.0,0.0,60.0,0.0,7.089614917,0.095940675,0,-42.22125992,128074.2632,-162.1871631,128049.1899,77.81912773,128099.3364,133.6595944,526.62436,13.96871105,525.34259,-106.3123189,526.44125,-42.19834161,128074.2632,0.0,0.0,0.0,0.0,133.774186,526.07503,0.0,0.0,0.0,0.0,60.0,0.0,6.879202403,-3.067088639,0,-42.14677541,128099.3364,-162.1413264,127497.578,77.87642351,128174.5562,133.5621916,522.96216,13.86557864,522.22972,-106.3638851,522.04661,-42.13531625,127923.8235,0.0,0.0,0.0,0.0,133.6825128,522.41283,0.0,0.0,0.0,0.0,60.0,0.0,6.937204612,-3.062101609,0,-34.35699558,131132.9844,-154.2947383,130982.5547,85.66314657,131211.8281,-39.48761171,517.3587646,-159.2770471,517.4846802,80.4171788,519.086853,-34.32953139,131108.5,0.0,0.0,0.0,0.0,-39.44915774,517.9710693,0.0,0.0,0.0,0.0,59.99900055,0.0,7.181366552,0.08889938,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-42.4619022,131885.4002,-162.4278053,131835.2537,77.56129673,131935.5467,-44.72508549,368.0511,-163.4935068,361.64225,77.13157838,359.07871,-42.44471346,131885.4002,0.0,0.0,0.0,0.0,-43.69949103,362.92402,-78.34624891,4.39464,-114.0300604,4.21153,59.999,0.0,10.16565648,0.071658261,0,-47.56695615,130055.0515,-167.5271297,130029.9782,72.47916108,130080.1248,125.4720276,375.19239,7.528665428,367.68488,-111.8700095,364.57201,-47.53830826,130055.0515,0.0,0.0,0.0,0.0,127.0304728,369.14976,81.15947168,5.85952,54.37369476,6.22574,60.0,0.0,9.834555392,-2.97353069,0,-47.49247164,130080.1248,-167.4755635,129453.293,72.53645686,130155.3446,128.0675264,357.79694,9.23035008,353.76852,-110.0823812,350.47254,-47.48101248,129904.6119,0.0,0.0,0.0,0.0,129.0644729,353.95163,94.0682108,3.84531,48.54671398,4.02842,59.999,0.0,10.37259848,-3.032232776,0,-42.16827654,131892.1406,-162.111521,131736.9063,77.85186903,131965.9844,-42.00348115,355.178833,-160.8371033,351.1276245,79.92828752,348.5298157,-42.14080893,131869.5156,0.0,0.0,0.0,0.0,-40.97625827,351.5968323,-78.89007827,3.942489624,-124.7195411,3.959655762,59.99900055,0.0,10.61099296,0.027709099,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-55.77744136,131333.7883,-175.7376149,131308.715,64.25148715,131409.0081,-59.44437124,432.68893,-179.347249,434.88625,60.86530658,433.23826,-55.76025262,131333.7883,0.0,0.0,0.0,0.0,-59.30686137,433.60448,0.0,0.0,0.0,0.0,60.0,0.0,8.69142761,0.068200891,0,-61.8737123,129352.9999,178.1726856,129352.9999,58.17813452,129378.0732,113.0273842,438.36534,-6.915600587,438.54845,-126.9789066,438.36534,-61.83933483,129352.9999,0.0,0.0,0.0,0.0,113.044573,438.36534,0.0,0.0,0.0,0.0,60.0,0.0,8.381800562,-3.051676151,0,-61.79922778,129403.1465,178.2299813,128751.2415,58.22397114,129453.293,112.9528997,435.25247,-6.990085101,435.25247,-127.0190136,434.88625,-61.78203905,129202.5603,0.0,0.0,0.0,0.0,112.975818,435.25247,0.0,0.0,0.0,0.0,60.0,0.0,8.445838235,-3.04845902,0,-55.36834794,131828.375,-175.3006026,131674.6563,64.65179763,131901.1563,-58.76312271,430.973053,-178.7173501,431.5452576,61.28448704,431.4708862,-55.34088375,131802.2344,0.0,0.0,0.0,0.0,-58.73016705,431.3335571,0.0,0.0,0.0,0.0,60.0,0.0,8.704540488,0.059728141,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-134.5362199,132111.0596,105.4872597,131484.2279,-14.51302095,132161.2062,-134.1695269,318.97762,104.8512765,322.2736,-13.96871105,317.87896,-134.5190311,131910.4735,0.0,0.0,0.0,0.0,-134.4330875,319.71006,0.0,0.0,0.0,0.0,60.0,0.0,12.0118355,-0.008342414,0,-139.4751161,130656.81,100.5655522,130656.81,-19.4118101,130656.81,34.75561985,323.73848,-86.40203551,327.40068,154.9678948,322.63982,-139.4407386,130656.81,0.0,0.0,0.0,0.0,34.43476349,324.65403,0.0,0.0,0.0,0.0,60.0,0.0,11.73806243,-3.04451799,0,-139.503764,130631.7367,100.5311747,130581.5902,-19.46910588,130681.8832,34.71551281,320.25939,-86.29317352,323.92159,155.0366498,320.99183,-139.4865752,130631.7367,0.0,0.0,0.0,0.0,34.48060011,321.72427,0.0,0.0,0.0,0.0,59.999,0.0,11.87901262,-3.047251386,0,-134.6456911,132490.7656,105.4110744,132331.5156,-14.63104214,132571.6719,-134.1073629,317.5048828,104.9221832,320.5604553,-13.83453365,316.6465759,-134.6182337,132465.1094,0.0,0.0,0.0,0.0,-134.3435645,318.2258606,0.0,0.0,0.0,0.0,60.0,0.0,12.11067534,-0.012107186,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-24.51113448,130832.3229,-144.5171447,130205.4911,95.49487571,130907.5427,-29.63337716,507.58092,-149.6623057,508.31336,90.30387809,507.76403,-24.5054049,130656.81,0.0,0.0,0.0,0.0,-29.66202505,507.94714,0.0,0.0,0.0,0.0,59.999,0.0,7.327516904,0.089406437,0,-32.32054922,128274.8493,-152.2807228,128274.8493,87.73129759,128299.9226,143.4056065,514.17288,23.45689213,513.62355,-96.63506173,513.80666,-32.28617176,128274.8493,0.0,0.0,0.0,0.0,143.4113361,513.80666,0.0,0.0,0.0,0.0,60.0,0.0,7.074856734,-3.066526054,0,-32.34919711,128274.8493,-152.3093707,128224.7028,87.67973139,128324.9959,143.3082037,509.59513,23.17041324,511.42623,-96.59495468,511.42623,-32.3262788,128274.8493,0.0,0.0,0.0,0.0,143.2967446,510.69379,0.0,0.0,0.0,0.0,60.0,0.0,7.19754499,-3.068215876,0,-24.63958812,131241.3594,-144.582824,131090.0,95.36956938,131317.3125,-29.63836622,505.4512024,-149.6749896,506.3095093,90.32684755,506.2179565,-24.61212222,131215.3125,0.0,0.0,0.0,0.0,-29.66033894,506.0005188,0.0,0.0,0.0,0.0,60.0,0.0,7.388166101,0.086356909,0.0,0,0,0,0,0,0,0,0,0,0,0,0
89.54184422,130957.6892,-30.45270681,130330.8575,-150.4357987,131032.909,84.69462128,492.5659,-35.26555229,492.74901,-155.2944808,492.74901,89.55330338,130757.1031,0.0,0.0,0.0,0.0,84.71753959,492.74901,0.0,0.0,0.0,0.0,60.0,0.0,7.555763019,0.085007766,0,81.99026048,128500.5088,-37.96418351,128500.5088,-157.9644641,128525.582,-102.4448538,498.0592,137.6416511,498.24231,17.57261558,498.42542,82.01890837,128500.5088,0.0,0.0,0.0,0.0,-102.4047467,498.24231,0.0,0.0,0.0,0.0,60.0,0.0,7.329783461,-3.063525242,0,81.97307175,128475.4355,-37.99856097,128450.3622,-158.0217599,128550.6553,-102.6339298,494.58011,137.3780905,496.77743,17.60699304,495.12944,81.99026048,128475.4355,0.0,0.0,0.0,0.0,-102.5422566,495.49566,0.0,0.0,0.0,0.0,60.0,0.0,7.433556949,-3.058504929,0,89.42047461,131369.2813,-30.51727497,131228.0,-150.5703728,131447.0,84.67987254,490.3735962,-35.23590091,491.1060181,-155.2945004,491.1231995,89.4479388,131344.25,0.0,0.0,0.0,0.0,84.7183265,490.8714294,0.0,0.0,0.0,0.0,60.0,0.0,7.619085907,0.083373239,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-23.63450905,131509.3012,-143.6290601,130857.3961,96.3829603,131559.4477,-29.22657713,495.67877,-149.4102042,497.32676,87.49065532,513.44044,-23.62304989,131308.715,0.0,0.0,0.0,0.0,-30.40114061,501.90451,147.1011843,11.16971,33.65554089,10.80349,60.0,0.0,7.221922161,0.057199861,0,-31.46111253,127773.3839,-151.4327453,127723.2374,88.57927513,127773.3839,143.9728348,505.56671,23.72045272,507.94714,-99.24774927,523.6946,-31.43246464,127748.3107,0.0,0.0,0.0,0.0,142.7925417,512.15867,-40.94929362,11.16971,-151.7192242,10.62038,60.001,0.0,6.89758114,-3.102271144,0,-31.49549,127723.2374,-151.4728523,127723.2374,88.5334385,127798.4572,-151.5358777,20.32521,90.68203024,28.19894,-92.02275148,440.74577,-31.47257169,127748.3107,0.0,0.0,0.0,0.0,153.2318327,155.27728,24.84345,145.38934,-94.56095451,141.17781,60.001,0.0,8.903661595,1.452753803,0,-24.65057448,129156.4141,-144.6048036,129001.3672,95.35308813,129228.9375,-20.05828996,422.7276001,-140.3036559,424.7073975,96.16058725,441.9193115,-24.62860176,129128.1563,0.0,0.0,0.0,0.0,-21.43157975,429.5883179,157.6675404,11.26098633,45.26092814,10.82038879,60.00099945,0.0,8.270164122,-0.129724612,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-36.37136083,131108.1288,-156.3659119,130456.2238,83.65183809,131158.2754,-40.58833021,474.80423,-160.8865489,476.81844,79.29162927,475.17045,-36.35990168,130907.5427,0.0,0.0,0.0,0.0,-40.72584008,475.53667,0.0,0.0,0.0,0.0,60.0,0.0,7.881353234,0.071487091,0,-43.66511357,128751.2415,-163.6252871,128751.2415,76.39246282,128751.2415,131.9521802,480.84686,11.797201,481.5793,-108.048381,480.11442,-43.63646568,128751.2415,0.0,0.0,0.0,0.0,131.900614,480.84686,0.0,0.0,0.0,0.0,60.0,0.0,7.627437416,-3.064660168,0,-43.69376146,128726.1682,-163.6596646,128701.0949,76.34089662,128801.388,131.9980168,477.73399,11.56801788,477.73399,-108.1801613,477.55088,-43.66511357,128726.1682,0.0,0.0,0.0,0.0,131.7974816,477.55088,0.0,0.0,0.0,0.0,60.0,0.0,7.669996581,-3.071843467,0,-36.49932881,131510.6094,-156.4425733,131353.3594,83.50982698,131586.3125,-40.58074933,472.5437012,-160.8096323,474.1573486,79.32404117,473.7052917,-36.47186462,131484.3125,0.0,0.0,0.0,0.0,-40.69061292,473.4764099,0.0,0.0,0.0,0.0,60.0,0.0,7.938462761,0.068007317,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-49.12540135,131283.6417,-169.1027637,131258.5685,70.90352715,131358.8615,-52.86108618,440.74577,-173.0103358,442.39376,67.27097473,442.57687,-49.1139422,131308.715,0.0,0.0,0.0,0.0,-52.86681576,441.84443,0.0,0.0,0.0,0.0,59.999,0.0,8.52468919,0.062336859,0,-55.34772301,129227.6336,-175.3078966,129227.6336,64.7041238,129252.7069,119.6049397,446.97151,-0.292208476,447.15462,-120.3325961,446.60529,-55.31907512,129227.6336,0.0,0.0,0.0,0.0,119.6565059,446.97151,0.0,0.0,0.0,0.0,60.0,0.0,8.216002865,-3.05106162,0,-55.2732385,129277.7801,-175.2506008,128650.9484,64.74996043,129327.9267,119.6335876,443.67553,-0.355233833,443.85864,-120.3956215,443.1262,-55.26177934,129077.194,0.0,0.0,0.0,0.0,119.6221285,443.49242,0.0,0.0,0.0,0.0,60.0,0.0,8.275800968,-3.051285219,0,-48.71612618,131754.1875,-168.6483809,131609.2813,71.30401939,131843.8594,-52.36358722,439.57901,-172.30133,439.4760132,67.71149015,440.0882568,-48.68866199,131737.3906,0.0,0.0,0.0,0.0,-52.31964178,439.7163391,0.0,0.0,0.0,0.0,59.99900055,0.0,8.522318428,0.06346258,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-29.19219966,133790.9687,-149.169562,133765.8955,90.82526968,133866.1885,-27.83428969,374.64306,-150.9285424,393.86961,89.62205831,390.93985,-29.17501093,133816.042,0.0,0.0,0.0,0.0,-29.74223915,386.3621,94.90472919,8.60617,112.9586293,8.97239,59.977,0.13,10.50148629,-0.081433469,0,-34.73270154,131584.521,-154.6986047,131559.4477,85.31341569,131609.5942,143.8295953,382.88301,20.79836796,399.72913,-99.04721404,398.26425,-34.70405365,131584.521,0.0,0.0,0.0,0.0,141.8357022,393.50339,-92.4581994,8.78928,-85.60562417,8.42306,59.995,0.01,9.981833158,3.10841739,0,-34.65821703,131609.5942,-154.6413089,130957.6892,85.35925232,131659.7408,137.8937526,184.02555,19.94466085,180.54646,-101.0640255,181.64512,-34.64675787,131409.0081,0.0,0.0,0.0,0.0,138.919347,182.01134,0.0,0.0,0.0,0.0,59.995,0.01,19.89294086,-2.984689336,0,-31.94000337,132354.375,-151.8942274,132201.0469,88.08013878,132438.7031,-23.24981709,186.624527,-141.0232573,182.3444366,96.71539669,186.9907379,-31.91803065,132332.5938,0.0,0.0,0.0,0.0,-22.53021226,185.2855682,0.0,0.0,0.0,0.0,60.00999832,-0.119999997,19.37978973,-0.142237094,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-107.7046063,131734.9606,132.3131436,131108.1288,12.30713344,131785.1071,-113.4456434,441.66132,128.629025,432.68893,8.852197935,431.04094,-107.6988768,131534.3744,0.0,0.0,0.0,0.0,-111.9960602,435.06936,-166.2494338,6.22574,-177.6627531,6.59196,59.997,0.0,8.422871244,0.141389167,0,-114.4254013,129102.2672,125.5980783,129052.1207,5.603527236,129127.3405,58.57920497,449.16883,-59.34696842,440.01333,-179.1352546,438.54845,-114.402483,129077.194,0.0,0.0,0.0,0.0,60.0287882,442.57687,5.420180742,6.40885,-5.523313145,6.77507,59.999,0.0,8.115637199,-2.978773667,0,-114.4483196,129052.1207,125.5637008,129027.0474,5.569149769,129152.4138,62.69877152,412.91305,-55.59982444,405.95487,-175.2448712,402.47578,-114.4311308,129077.194,0.0,0.0,0.0,0.0,63.94208994,407.05353,19.83006929,4.94397,-4.887329992,5.85952,59.999,0.01,8.847845262,-3.052387071,0,-108.1686404,130932.1094,131.8881252,130782.4063,11.83502224,131006.3047,-108.6135862,409.8186646,132.9537986,404.1824341,13.49395822,401.9393921,-108.1466677,130904.0469,0.0,0.0,0.0,0.0,-107.3941038,405.2581787,-155.5581731,4.983901978,175.4159645,5.149841309,59.99900055,0.01,9.097389741,0.042562284,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-44.03753613,131785.1071,-164.0091689,131760.0339,75.99712195,131835.2537,-46.14029124,363.65646,-165.9629549,365.30445,74.2667894,363.83957,-44.01461782,131810.1804,0.0,0.0,0.0,0.0,-45.94548559,364.20579,0.0,0.0,0.0,0.0,60.0,0.0,10.3783161,0.04256819,0,-49.07383515,130205.4911,-169.0340087,130180.4178,70.97801166,130230.5644,124.7902078,369.14976,4.881600415,368.78354,-115.1358689,368.78354,-49.04518726,130205.4911,0.0,0.0,0.0,0.0,124.8475036,368.96665,0.0,0.0,0.0,0.0,59.999,0.0,10.01636771,-3.032869785,0,-48.99362106,130255.6377,-168.9767129,129628.8059,71.03530744,130305.7842,124.8016669,366.03689,4.870141259,366.22,-115.2504605,365.30445,-48.98216191,130055.0515,0.0,0.0,0.0,0.0,124.8073965,365.85378,0.0,0.0,0.0,0.0,60.0,0.0,10.09631642,-3.030526608,0,-43.61846913,132281.4688,-163.5617068,132130.3906,76.39617813,132361.5313,-45.40374739,362.7719727,-165.2810703,362.0281372,74.69879416,362.2226563,-43.59649642,132260.8438,0.0,0.0,0.0,0.0,-45.32684288,362.3428345,0.0,0.0,0.0,0.0,60.0,0.0,10.34759694,0.033078938,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-122.3207597,131910.4735,117.714179,131910.4735,-2.286101603,131985.6933,-123.117171,338.57039,116.573993,340.95082,-3.454935505,342.23259,-122.2921118,131935.5467,0.0,0.0,0.0,0.0,-123.3291654,340.5846,0.0,0.0,0.0,0.0,60.0,0.0,11.12442075,0.003513322,0,-127.0018249,130481.2971,113.0388434,130431.1505,-6.955707633,130481.2971,47.05702371,344.2468,-73.14379213,344.79613,166.5129944,345.52857,-126.973177,130456.2238,0.0,0.0,0.0,0.0,46.81065186,344.79613,0.0,0.0,0.0,0.0,60.0,0.0,10.72053362,-3.044428675,0,-126.9216108,130506.3704,113.0961392,129854.4653,-6.909871009,130556.5169,47.02264625,341.50015,-73.21254706,342.59881,166.5072648,342.59881,-126.9101516,130305.7842,0.0,0.0,0.0,0.0,46.77627439,342.23259,0.0,0.0,0.0,0.0,60.0,0.0,10.8289341,-3.041320469,0,-121.8960639,132412.3594,118.1607154,132263.3906,-1.881408691,132485.5781,-122.6321397,338.0470276,117.4411003,338.4876099,-2.930603014,339.6549072,-121.8685928,132388.3125,0.0,0.0,0.0,0.0,-122.7035561,338.7336731,0.0,0.0,0.0,0.0,60.0,0.0,11.08935877,0.009273099,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-110.6667981,131534.3744,129.3394927,130907.5427,9.356400794,131609.5942,-113.8524435,414.37793,126.2168727,414.37793,6.187944187,413.8286,-110.655339,131358.8615,0.0,0.0,0.0,0.0,-113.818066,414.19482,0.0,0.0,0.0,0.0,60.0,0.0,9.017144227,0.057767817,0,-116.9979818,129603.7326,123.0369569,129578.6594,3.04813547,129628.8059,57.64528377,419.13879,-62.2633236,418.95568,177.6341052,419.13879,-116.9693339,129603.7326,0.0,0.0,0.0,0.0,57.66820208,419.13879,0.0,0.0,0.0,0.0,60.0,0.0,8.774187651,-3.047304261,0,-117.0209001,129553.5861,123.0025795,129553.5861,3.002298846,129628.8059,57.64528377,417.30769,-62.40656305,415.6597,177.4106517,416.02592,-117.0037113,129578.6594,0.0,0.0,0.0,0.0,57.54788094,416.39214,0.0,0.0,0.0,0.0,60.0,0.0,8.765594273,-3.049513799,0,-110.7888854,131951.5,129.27887,131808.4531,9.225769592,132033.5156,-113.8101239,412.273407,126.2741058,411.9472656,6.242981158,412.5137329,-110.7559229,131929.75,0.0,0.0,0.0,0.0,-113.760687,412.244812,0.0,0.0,0.0,0.0,60.0,0.0,9.090588654,0.05290453,0.0,0,0,0,0,0,0,0,0,0,0,0,0
138.1343948,131057.9823,18.15130295,131007.8358,-101.8432481,131108.1288,137.4468455,424.08276,14.92555056,438.18223,-101.6599016,420.78678,138.1515836,131057.9823,0.0,0.0,0.0,0.0,136.8738877,427.56185,-171.5951301,8.97239,-25.725805,9.52172,59.999,0.0,9.370137861,0.010312426,0,131.9407211,129027.0474,11.96908834,129001.9742,-107.9968148,129052.1207,-50.01348594,429.75917,-172.5978062,441.66132,70.49099753,426.46319,131.969369,129027.0474,0.0,0.0,0.0,0.0,-50.7239536,432.50582,2.091295952,8.78928,140.8674035,8.42306,60.0,0.0,9.012548639,-3.114937512,0,132.0152056,129052.1207,12.02065454,128425.2889,-107.9567078,129127.3405,-50.0478634,425.91386,-172.7123978,439.09778,70.34202851,423.71654,132.0266647,128876.6078,0.0,0.0,0.0,0.0,-50.83281558,429.39295,5.511853989,8.78928,139.28604,8.60617,60.0,0.0,9.113542493,-3.114950596,0,138.5458384,131527.7969,18.59710759,131377.2656,-101.4395175,131617.4063,138.0459642,422.4357605,15.53741507,434.7667847,-101.4724732,420.3186035,138.567818,131507.375,0.0,0.0,0.0,0.0,137.3538201,425.7373657,-168.2309061,8.228302002,-31.67083928,8.262634277,60.0,0.01,9.35076749,0.000600785,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-57.75414575,132085.9864,-177.731508,131434.0813,62.26905317,132136.1329,-58.53336835,326.30202,-178.682618,327.03446,61.44972353,325.75269,-57.74268659,131885.4002,0.0,0.0,0.0,0.0,-58.58493455,326.30202,0.0,0.0,0.0,0.0,59.999,0.0,11.53284383,0.014645001,0,-62.74460814,130631.7367,177.3075193,130606.6634,57.30150909,130631.7367,110.4949108,330.69666,-9.528288133,331.24599,-129.3681406,329.96422,-62.71023068,130606.6634,0.0,0.0,0.0,0.0,110.5292883,330.51355,0.0,0.0,0.0,0.0,59.999,0.0,11.2607024,-3.020395999,0,-62.78471519,130581.5902,177.2616827,130556.5169,57.24994289,130656.81,110.5751249,327.95001,-9.894981122,328.49934,-129.4884617,329.04867,-62.7560673,130606.6634,0.0,0.0,0.0,0.0,110.3917784,328.49934,0.0,0.0,0.0,0.0,60.0,0.0,11.38066118,-3.033662501,0,-57.85674978,132496.0,-177.7944959,132342.4844,62.15240601,132571.7188,-58.48297567,324.605957,-178.6184763,325.2468262,61.52618695,325.1209106,-57.82928559,132472.8438,0.0,0.0,0.0,0.0,-58.52692111,324.9950562,0.0,0.0,0.0,0.0,60.0,0.0,11.637089,0.009089128,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-99.83216622,130456.2238,140.1798542,130431.1505,20.17957354,130531.4436,-103.0693778,460.88787,138.2489864,454.84524,18.42632269,455.9439,-99.82070707,130481.2971,0.0,0.0,0.0,0.0,-102.129727,457.22567,-163.6252871,4.57775,-170.6096427,3.6622,60.001,0.0,8.026638101,0.078775881,0,-106.8447926,128984.5234,133.2119798,128846.9141,13.16436829,129066.3594,69.20562818,466.8273926,-48.97430392,459.6405029,-169.1922005,460.9107971,-106.8173216,128965.0313,0.0,0.0,0.0,0.0,70.34820955,462.4042358,-1.227722234,5.264282227,12.40081803,5.012512207,60.0,0.0,7.789058444,-3.044049161,0,-106.8451696,128525.582,133.1954986,128500.5088,13.18375887,128525.582,67.66058603,479.7482,-50.64946909,472.24069,-170.8732032,472.4238,-106.8165217,128525.582,0.0,0.0,0.0,0.0,68.70909879,474.80423,1.529797313,4.76086,12.88582081,5.31019,60.0,0.0,7.541776409,-3.016952565,0,-99.60298311,131083.0556,140.4090373,130481.2971,20.42021582,131158.2754,-104.9715976,472.97313,136.679082,466.56428,16.55848028,466.38117,-99.58579437,130907.5427,0.0,0.0,0.0,0.0,-103.9173553,468.57849,-170.0767919,4.76086,-165.2238394,5.12708,60.0,0.0,7.826150732,0.12244613,0.0,0,0,0,0,0,0,0,0,0,0,0,0
154.3032638,132161.2062,34.32017193,131534.3744,-85.68010868,132211.3527,155.5351231,310.00523,34.65821703,313.66743,-85.90356222,314.58298,154.314723,131960.62,0.0,0.0,0.0,0.0,154.76163,312.75188,0.0,0.0,0.0,0.0,60.0,0.0,12.07833644,-0.042796679,0,149.4388521,130656.81,29.47867856,130656.81,-90.50441332,130706.9565,-35.69527064,315.31542,-156.3601823,317.69585,82.95282958,319.89317,149.4675,130681.8832,0.0,0.0,0.0,0.0,-36.37136083,317.69585,0.0,0.0,0.0,0.0,59.999,0.0,11.69458597,-3.072690804,0,149.4216634,130631.7367,29.44430109,130606.6634,-90.55024994,130706.9565,-34.99053255,309.27279,-155.5580414,311.287,83.70340429,312.01944,149.4388521,130656.81,0.0,0.0,0.0,0.0,-35.62078612,310.92078,0.0,0.0,0.0,0.0,60.0,0.0,11.89888056,-3.079472515,0,154.1519191,132389.1094,34.21417291,132233.5156,-85.83892832,132461.7813,156.5029931,305.6087646,35.78521887,308.515564,-84.76227194,310.2550659,154.1793901,132360.1094,0.0,0.0,0.0,0.0,155.8383201,308.1092834,0.0,0.0,0.0,0.0,60.0,0.0,12.26801113,-0.061641885,0.0,0,0,0,0,0,0,0,0,0,0,0,0
-54.1559708,131709.8873,-174.1333331,131659.7408,65.86722813,131785.1071,-53.73198203,353.58541,-175.5886459,358.52938,66.44018592,351.75431,-54.14451164,131709.8873,0.0,0.0,0.0,0.0,-54.30493982,354.50096,-4.915977882,4.76086,128.371194,4.02842,59.999,0.0,10.92605619,-0.016894675,0,-59.14070361,130155.3446,-179.1008772,130130.2713,60.9111432,130180.4178,116.6370184,358.34627,-4.767008855,363.83957,-122.9452837,356.33206,-59.11205572,130155.3446,0.0,0.0,0.0,0.0,116.2989733,359.44493,165.8655521,4.21153,-47.9451083,4.02842,60.0,0.0,10.65370495,-3.069451101,0,-59.0662191,130180.4178,-179.049311,129553.5861,60.9627094,130255.6377,116.6370184,355.05029,-4.92170746,361.27603,-122.9968499,353.21919,-59.04903037,130004.905,0.0,0.0,0.0,0.0,116.2302183,356.51517,168.2547861,4.57775,-49.83586902,4.21153,60.0,0.0,10.78219487,-3.069414728,0,-53.73687871,132197.9688,-173.6856181,132044.0938,66.2722805,132276.7188,-53.28643798,351.2077332,-174.9435477,357.4047241,66.99738021,350.3551636,-53.71490599,132172.7031,0.0,0.0,0.0,0.0,-53.75335996,352.9415283,-0.530090341,4.302978516,134.0249635,4.377365112,60.00099945,0.0,11.07282837,-0.014732027,0.0,0,0,0,0,0,0,0,0,0,0,0,0
